2024-01-02 15:01:128 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:498 INFO  ProductPage :109 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:482 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:257 INFO  ProductPage :160 - Clicking on continuer shopping button : [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //button[normalize-space()='Continue Shopping']]
2024-01-02 15:01:479 INFO  ProductPage :109 - Hovering mouse over Men Tshirt : [[[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:540 INFO  ProductPage :116 - Click on Men Tshirt Add to Cart button : [[[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:656 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 15:01:734 INFO  ShoppingCartPage :62 - Getting Blue Top from shopping cart : [[[ChromeDriver: chrome on windows (9d1276f9e52a9ce241a52c8c9da9a515)] -> xpath: //td[@class = 'cart_description']/h4/a]]
2024-01-02 15:01:750 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:824 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:178 INFO  ProductPage :109 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p]]
